,datetime_utc,flow_rate,meter,qc_flag,methane_fraction_km,kgh_ch4_km,methane_fraction_su_raw,kgh_ch4_su_raw,methane_fraction_su_normalized,kgh_ch4_su_normalized
2883,2022-10-26 16:38:03,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2884,2022-10-26 16:38:04,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2885,2022-10-26 16:38:05,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2886,2022-10-26 16:38:06,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2887,2022-10-26 16:38:07,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2888,2022-10-26 16:38:08,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2889,2022-10-26 16:38:09,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2890,2022-10-26 16:38:10,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2891,2022-10-26 16:38:11,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2892,2022-10-26 16:38:12,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2893,2022-10-26 16:38:13,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2894,2022-10-26 16:38:14,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2895,2022-10-26 16:38:15,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2896,2022-10-26 16:38:16,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2897,2022-10-26 16:38:17,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2898,2022-10-26 16:38:18,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2899,2022-10-26 16:38:19,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2900,2022-10-26 16:38:20,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2901,2022-10-26 16:38:21,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2902,2022-10-26 16:38:22,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2903,2022-10-26 16:38:23,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2904,2022-10-26 16:38:24,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2905,2022-10-26 16:38:25,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2906,2022-10-26 16:38:26,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2907,2022-10-26 16:38:27,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2908,2022-10-26 16:38:28,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2909,2022-10-26 16:38:29,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2910,2022-10-26 16:38:30,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2911,2022-10-26 16:38:31,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2912,2022-10-26 16:38:32,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2913,2022-10-26 16:38:33,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2914,2022-10-26 16:38:34,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2915,2022-10-26 16:38:35,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2916,2022-10-26 16:38:36,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2917,2022-10-26 16:38:37,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2918,2022-10-26 16:38:38,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2919,2022-10-26 16:38:39,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2920,2022-10-26 16:38:40,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2921,2022-10-26 16:38:41,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2922,2022-10-26 16:38:42,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2923,2022-10-26 16:38:43,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2924,2022-10-26 16:38:44,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2925,2022-10-26 16:38:45,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2926,2022-10-26 16:38:46,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2927,2022-10-26 16:38:47,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2928,2022-10-26 16:38:48,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2929,2022-10-26 16:38:49,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2930,2022-10-26 16:38:50,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2931,2022-10-26 16:38:51,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2932,2022-10-26 16:38:52,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2933,2022-10-26 16:38:53,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2934,2022-10-26 16:38:54,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2935,2022-10-26 16:38:55,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2936,2022-10-26 16:38:56,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2937,2022-10-26 16:38:57,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2938,2022-10-26 16:38:58,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2939,2022-10-26 16:38:59,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2940,2022-10-26 16:39:00,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2941,2022-10-26 16:39:01,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2942,2022-10-26 16:39:02,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2943,2022-10-26 16:39:03,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2944,2022-10-26 16:39:04,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2945,2022-10-26 16:39:05,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2946,2022-10-26 16:39:06,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2947,2022-10-26 16:39:07,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2948,2022-10-26 16:39:08,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2949,2022-10-26 16:39:09,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2950,2022-10-26 16:39:10,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2951,2022-10-26 16:39:11,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2952,2022-10-26 16:39:12,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2953,2022-10-26 16:39:13,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2954,2022-10-26 16:39:14,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2955,2022-10-26 16:39:15,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2956,2022-10-26 16:39:16,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2957,2022-10-26 16:39:17,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2958,2022-10-26 16:39:18,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2959,2022-10-26 16:39:19,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2960,2022-10-26 16:39:20,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2961,2022-10-26 16:39:21,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2962,2022-10-26 16:39:22,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2963,2022-10-26 16:39:23,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2964,2022-10-26 16:39:24,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2965,2022-10-26 16:39:25,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2966,2022-10-26 16:39:26,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2967,2022-10-26 16:39:27,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2968,2022-10-26 16:39:28,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2969,2022-10-26 16:39:29,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2970,2022-10-26 16:39:30,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2971,2022-10-26 16:39:31,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2972,2022-10-26 16:39:32,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2973,2022-10-26 16:39:33,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2974,2022-10-26 16:39:34,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2975,2022-10-26 16:39:35,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2976,2022-10-26 16:39:36,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2977,2022-10-26 16:39:37,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2978,2022-10-26 16:39:38,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2979,2022-10-26 16:39:39,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2980,2022-10-26 16:39:40,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2981,2022-10-26 16:39:41,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2982,2022-10-26 16:39:42,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2983,2022-10-26 16:39:43,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2984,2022-10-26 16:39:44,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2985,2022-10-26 16:39:45,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2986,2022-10-26 16:39:46,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2987,2022-10-26 16:39:47,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2988,2022-10-26 16:39:48,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2989,2022-10-26 16:39:49,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2990,2022-10-26 16:39:50,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2991,2022-10-26 16:39:51,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2992,2022-10-26 16:39:52,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2993,2022-10-26 16:39:53,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2994,2022-10-26 16:39:54,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2995,2022-10-26 16:39:55,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2996,2022-10-26 16:39:56,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2997,2022-10-26 16:39:57,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
2998,2022-10-26 16:39:58,0.0,None,2,0.948721,0.0,0.88,0.0,0.88,0.0
2999,2022-10-26 16:39:59,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3000,2022-10-26 16:40:00,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3001,2022-10-26 16:40:01,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3002,2022-10-26 16:40:02,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3003,2022-10-26 16:40:03,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3004,2022-10-26 16:40:04,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3005,2022-10-26 16:40:05,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3006,2022-10-26 16:40:06,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3007,2022-10-26 16:40:07,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3008,2022-10-26 16:40:08,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3009,2022-10-26 16:40:09,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3010,2022-10-26 16:40:10,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3011,2022-10-26 16:40:11,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3012,2022-10-26 16:40:12,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3013,2022-10-26 16:40:13,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3014,2022-10-26 16:40:14,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3015,2022-10-26 16:40:15,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3016,2022-10-26 16:40:16,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3017,2022-10-26 16:40:17,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3018,2022-10-26 16:40:18,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3019,2022-10-26 16:40:19,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3020,2022-10-26 16:40:20,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3021,2022-10-26 16:40:21,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3022,2022-10-26 16:40:22,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3023,2022-10-26 16:40:23,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3024,2022-10-26 16:40:24,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3025,2022-10-26 16:40:25,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3026,2022-10-26 16:40:26,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3027,2022-10-26 16:40:27,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3028,2022-10-26 16:40:28,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3029,2022-10-26 16:40:29,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3030,2022-10-26 16:40:30,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3031,2022-10-26 16:40:31,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3032,2022-10-26 16:40:32,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3033,2022-10-26 16:40:33,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3034,2022-10-26 16:40:34,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3035,2022-10-26 16:40:35,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3036,2022-10-26 16:40:36,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3037,2022-10-26 16:40:37,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3038,2022-10-26 16:40:38,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3039,2022-10-26 16:40:39,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3040,2022-10-26 16:40:40,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3041,2022-10-26 16:40:41,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3042,2022-10-26 16:40:42,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3043,2022-10-26 16:40:43,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3044,2022-10-26 16:40:44,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3045,2022-10-26 16:40:45,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3046,2022-10-26 16:40:46,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3047,2022-10-26 16:40:47,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3048,2022-10-26 16:40:48,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3049,2022-10-26 16:40:49,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3050,2022-10-26 16:40:50,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3051,2022-10-26 16:40:51,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3052,2022-10-26 16:40:52,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3053,2022-10-26 16:40:53,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3054,2022-10-26 16:40:54,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3055,2022-10-26 16:40:55,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3056,2022-10-26 16:40:56,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3057,2022-10-26 16:40:57,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3058,2022-10-26 16:40:58,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3059,2022-10-26 16:40:59,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3060,2022-10-26 16:41:00,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3061,2022-10-26 16:41:01,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3062,2022-10-26 16:41:02,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3063,2022-10-26 16:41:03,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3064,2022-10-26 16:41:04,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3065,2022-10-26 16:41:05,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3066,2022-10-26 16:41:06,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3067,2022-10-26 16:41:07,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3068,2022-10-26 16:41:08,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3069,2022-10-26 16:41:09,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3070,2022-10-26 16:41:10,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3071,2022-10-26 16:41:11,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3072,2022-10-26 16:41:12,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3073,2022-10-26 16:41:13,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3074,2022-10-26 16:41:14,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3075,2022-10-26 16:41:15,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3076,2022-10-26 16:41:16,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3077,2022-10-26 16:41:17,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3078,2022-10-26 16:41:18,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3079,2022-10-26 16:41:19,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3080,2022-10-26 16:41:20,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3081,2022-10-26 16:41:21,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3082,2022-10-26 16:41:22,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3083,2022-10-26 16:41:23,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3084,2022-10-26 16:41:24,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3085,2022-10-26 16:41:25,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3086,2022-10-26 16:41:26,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3087,2022-10-26 16:41:27,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
3088,2022-10-26 16:41:28,0.0,None,0,0.948721,0.0,0.88,0.0,0.88,0.0
